SNP	Chromosome	GeneticDistance	Position	Pvalue	Qvalue	N	NullLogLike	AltLogLike	SNPWeight	SNPWeightSE	OddsRatio	WaldStat	heritability	NullGeneticVar	NullResidualVar	NullBias	NullCov01Weight	NullCov02Weight	NullCov03Weight	NullCov04Weight	NullCov05Weight	NullCov06Weight	NullCov07Weight	NullCov08Weight	NullCov09Weight	NullCov10Weight	NullCov11Weight	NullCov12Weight	NullCov13Weight	NullCov14Weight	NullCov15Weight	NullCov16Weight	NullCov17Weight	NullCov18Weight	NullCov19Weight	NullCov20Weight	NullCov21Weight	NullCov22Weight	NullCov23Weight	NullCov24Weight	NullCov25Weight	NullCov26Weight	NullCov27Weight	NullCov28Weight	NullCov29Weight	NullCov30Weight	NullCov31Weight	NullCov32Weight	NullCov33Weight	NullCov34Weight	NullCov35Weight
COG2168	26	0.000000	248	5.5707050518180612E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5081707580440781E+01	9.8212628693853804E-03	1.6691970482178575E-02	1.0203072892814298E+00	3.4619393438118756E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2117	26	0.000000	197	5.7264759165263235E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5033321941817697E+01	-1.0036703569810443E-02	1.7755538547464256E-02	9.8611789492945945E-01	3.1953210186753650E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2150	26	0.000000	230	5.8371460009867593E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5044069814847500E+01	9.7322048863175623E-03	1.7726010872071409E-02	1.0164985483066926E+00	3.0143971042990197E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1925	26	0.000000	5	5.9756118555404025E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5005907418821749E+01	9.8470221395780266E-03	1.8617119652542344E-02	1.0203610899664941E+00	2.7975950365417795E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1924	26	0.000000	4	6.0919644421435359E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.4983277531621530E+01	-9.8394196505228182E-03	1.9210579149431389E-02	9.8006046294153071E-01	2.6233609607425035E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2006	26	0.000000	86	6.1561557446989323E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.4877866280444044E+01	1.0787797962702010E-02	2.1446219609449261E-02	1.0114662019404985E+00	2.5302539458356554E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2003	26	0.000000	83	6.1561557446990833E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.4874389400956259E+01	1.0825371116910541E-02	2.1520915309106367E-02	1.0114662019404979E+00	2.5302539458354883E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1930	26	0.000000	10	6.1970288750300784E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5076488841612685E+01	-8.7677724242065380E-03	1.7634342701148789E-02	9.8466284474223620E-01	2.4720655618230833E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2100	26	0.000000	180	6.2016973239669015E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5047320437329722E+01	-9.0182213522044218E-03	1.8162296028933520E-02	9.8836615227533919E-01	2.4654731753056899E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2111	26	0.000000	191	6.2016973239669637E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5058034840927169E+01	-8.9221122839777400E-03	1.7968736647318993E-02	9.8836615227533964E-01	2.4654731753056186E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2042	26	0.000000	122	6.6713226936736292E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5058557838844553E+01	-7.9782386475398259E-03	1.8517394457208007E-02	9.9099875218472511E-01	1.8563261809026024E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1943	26	0.000000	23	6.6877023127206958E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5139568668742681E+01	-7.3260112375436656E-03	1.7093082772509673E-02	9.8971063543538340E-01	1.8369374556965465E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2153	26	0.000000	233	6.7462697953049400E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5109227108600551E+01	7.4353748416972482E-03	1.7680271408021364E-02	1.0131934877567641E+00	1.7685929120476906E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG1947	26	0.000000	27	6.8206708947473982E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5149142108556928E+01	-7.0011123549587329E-03	1.7060859005181735E-02	9.9085952221864138E-01	1.6839620769809835E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2138	26	0.000000	218	6.9721120499142231E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5012202743557003E+01	7.6889449121299025E-03	1.9727421830104872E-02	1.0120037984696453E+00	1.5191226407749775E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2004	26	0.000000	84	7.0659617383490214E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.4933220487469628E+01	-8.0895263547285101E-03	2.1453329444638736E-02	9.9148711637124942E-01	1.4218598288926929E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2005	26	0.000000	85	7.0659617383490214E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.4933220487469628E+01	-8.0895263547285101E-03	2.1453329444638736E-02	9.9148711637124942E-01	1.4218598288926929E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
COG2135	26	0.000000	215	7.1366152161171148E-01	9.7698613375793475E-01	204	-1.2080277836301036E+01	-1.5125326202488967E+01	-6.5304966395512837E-03	1.7766819025090235E-02	9.9009192204092433E-01	1.3510551070028823E-01	1.0000000000000001E-05	5.1270650166770798E-07	5.1270137460269129E-02	1.6813725490196092E+00	-9.6797079333853328E-02	-2.6048033268803564E-02	-1.3112988004924037E-01	2.3798866718980402E-01	1.2074585620592414E-01	-1.2300492265061985E-01	9.0091000211777017E-02	-3.3627209629225878E-02	-1.8736792762118258E-03	-1.8736654618817501E-03	-1.8736654618589739E-03	-7.9257930506104371E-02	-1.1464452695877289E-01	4.5016361332748576E-02	-1.0894755224923255E-01	-9.2020708505439308E-02	-9.2022243387096539E-02	-9.2020708505424251E-02	-9.2023828354503387E-02	5.1238371653116022E-01	-9.3712980632126852E-02	-1.2550059074730879E-01	-1.3609830582527924E-01	-9.3712959049291458E-02	2.7199477461141907E-04	-4.3305716332895572E-01	-1.5729105697939469E-01	-1.5728820455855377E-01	5.6694323264474822E-01	-6.6065615782054576E-01	1.8392269176350490E-01	2.7576861825302296E-01	2.7407280657246597E-01	9.7384167549067724E-01	1.6813725490196092E+00
